biomarker,refid,author_s,title,year,domain,domain_other,cancer_specific,diabetes_specific,outcome,outcome_specific,biomarker_specific2,biomarker_specific,behavior,collection,frequency,communication,doi,pmid,ur_ls
Lipids,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Diet,Other collection types,Once,One-way,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
Lipids,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Treatment adherence,Other collection types,Once,One-way,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
Lipids,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Physical activity,Other collection types,Once,One-way,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
Blood pressure,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Diet,Other collection types,Once,One-way/Real-time,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
Blood pressure,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Treatment adherence,Other collection types,Once,One-way/Real-time,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
Blood pressure,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Physical activity,Other collection types,Once,One-way/Real-time,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
HbA1c,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Diet,Other collection types,Once,One-way/Real-time,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
HbA1c,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Treatment adherence,Other collection types,Once,One-way/Real-time,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
HbA1c,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Physical activity,Other collection types,Once,One-way/Real-time,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
Lipids,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Diet,Other collection types,Once,One-way/Real-time,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
Lipids,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Treatment adherence,Other collection types,Once,One-way/Real-time,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
Lipids,7975,"Glasgow, R. E., Kurz, D., King, D., Dickman, J. M., Faber, A. J., Halterman, E., Woolley, T., Toobert, D. J., Strycker, L. A., Estabrooks, P. A., Osuna, D., Ritzwoller, D.",Twelve-month outcomes of an Internet-based diabetes self-management support program,2012,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Blood pressure,HbA1c,Lipids","Blood pressure,HbA1c,Lipids",Physical activity,Other collection types,Once,One-way/Real-time,https://dx.doi.org/10.1016/j.pec.2011.07.024,21924576,NA
Blood pressure,8001,"Gleason-Comstock, J. A., Streater, A., Jen, K. L., Artinian, N. T., Timmins, J., Baker, S., Joshua, B., Paranjpe, A.",Consumer health information technology in an adult public health primary care clinic: a heart health education feasibility study,2013,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Alcohol reduction,Self,More than once,Device/One-way,https://dx.doi.org/10.1016/j.pec.2013.07.010,23948646,NA
Blood pressure,8001,"Gleason-Comstock, J. A., Streater, A., Jen, K. L., Artinian, N. T., Timmins, J., Baker, S., Joshua, B., Paranjpe, A.",Consumer health information technology in an adult public health primary care clinic: a heart health education feasibility study,2013,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1016/j.pec.2013.07.010,23948646,NA
Blood pressure,8001,"Gleason-Comstock, J. A., Streater, A., Jen, K. L., Artinian, N. T., Timmins, J., Baker, S., Joshua, B., Paranjpe, A.",Consumer health information technology in an adult public health primary care clinic: a heart health education feasibility study,2013,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Smoking reduction,Self,More than once,Device/One-way,https://dx.doi.org/10.1016/j.pec.2013.07.010,23948646,NA
Blood pressure,8001,"Gleason-Comstock, J. A., Streater, A., Jen, K. L., Artinian, N. T., Timmins, J., Baker, S., Joshua, B., Paranjpe, A.",Consumer health information technology in an adult public health primary care clinic: a heart health education feasibility study,2013,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Stress management,Self,More than once,Device/One-way,https://dx.doi.org/10.1016/j.pec.2013.07.010,23948646,NA
Anthropometry,8001,"Gleason-Comstock, J. A., Streater, A., Jen, K. L., Artinian, N. T., Timmins, J., Baker, S., Joshua, B., Paranjpe, A.",Consumer health information technology in an adult public health primary care clinic: a heart health education feasibility study,2013,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Alcohol reduction,Self,More than once,Device/One-way,https://dx.doi.org/10.1016/j.pec.2013.07.010,23948646,NA
Anthropometry,8001,"Gleason-Comstock, J. A., Streater, A., Jen, K. L., Artinian, N. T., Timmins, J., Baker, S., Joshua, B., Paranjpe, A.",Consumer health information technology in an adult public health primary care clinic: a heart health education feasibility study,2013,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1016/j.pec.2013.07.010,23948646,NA
Anthropometry,8001,"Gleason-Comstock, J. A., Streater, A., Jen, K. L., Artinian, N. T., Timmins, J., Baker, S., Joshua, B., Paranjpe, A.",Consumer health information technology in an adult public health primary care clinic: a heart health education feasibility study,2013,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Smoking reduction,Self,More than once,Device/One-way,https://dx.doi.org/10.1016/j.pec.2013.07.010,23948646,NA
Anthropometry,8001,"Gleason-Comstock, J. A., Streater, A., Jen, K. L., Artinian, N. T., Timmins, J., Baker, S., Joshua, B., Paranjpe, A.",Consumer health information technology in an adult public health primary care clinic: a heart health education feasibility study,2013,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Stress management,Self,More than once,Device/One-way,https://dx.doi.org/10.1016/j.pec.2013.07.010,23948646,NA
Blood pressure,8042,"Godin, G., Desharnais, R., Jobin, J., Cook, J.",The impact of physical fitness and health-age appraisal upon exercise intentions and behavior,1987,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Lipids,Weight/BMI","Blood pressure,Lipids,Weight/BMI",Physical activity,Other collection types,Once,One-way,10.1007/BF00846538,3612781,NA
Lipids,8042,"Godin, G., Desharnais, R., Jobin, J., Cook, J.",The impact of physical fitness and health-age appraisal upon exercise intentions and behavior,1987,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Lipids,Weight/BMI","Blood pressure,Lipids,Weight/BMI",Physical activity,Other collection types,Once,One-way,10.1007/BF00846538,3612781,NA
Anthropometry,8042,"Godin, G., Desharnais, R., Jobin, J., Cook, J.",The impact of physical fitness and health-age appraisal upon exercise intentions and behavior,1987,Health promotion,NA,NA,NA,Behavior,NA,"Blood pressure,Lipids,Weight/BMI","Blood pressure,Lipids,Weight/BMI",Physical activity,Other collection types,Once,One-way,10.1007/BF00846538,3612781,NA
Genetics,8046,"Godino, J. G., van Sluijs, E. M., Marteau, T. M., Sutton, S., Sharp, S. J., Griffin, S. J.","Lifestyle Advice Combined with Personalized Estimates of Genetic or Phenotypic Risk of Type 2 Diabetes, and Objectively Measured Physical Activity: A Randomized Controlled Trial",2016,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Genetics,Weight/BMI","Genetics,Weight/BMI",Diet,Other collection types,Once,One-way,https://dx.doi.org/10.1371/journal.pmed.1002185,27898672,NA
Genetics,8046,"Godino, J. G., van Sluijs, E. M., Marteau, T. M., Sutton, S., Sharp, S. J., Griffin, S. J.","Lifestyle Advice Combined with Personalized Estimates of Genetic or Phenotypic Risk of Type 2 Diabetes, and Objectively Measured Physical Activity: A Randomized Controlled Trial",2016,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Genetics,Weight/BMI","Genetics,Weight/BMI",Physical activity,Other collection types,Once,One-way,https://dx.doi.org/10.1371/journal.pmed.1002185,27898672,NA
Anthropometry,8046,"Godino, J. G., van Sluijs, E. M., Marteau, T. M., Sutton, S., Sharp, S. J., Griffin, S. J.","Lifestyle Advice Combined with Personalized Estimates of Genetic or Phenotypic Risk of Type 2 Diabetes, and Objectively Measured Physical Activity: A Randomized Controlled Trial",2016,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Genetics,Weight/BMI","Genetics,Weight/BMI",Diet,Other collection types,Once,One-way,https://dx.doi.org/10.1371/journal.pmed.1002185,27898672,NA
Anthropometry,8046,"Godino, J. G., van Sluijs, E. M., Marteau, T. M., Sutton, S., Sharp, S. J., Griffin, S. J.","Lifestyle Advice Combined with Personalized Estimates of Genetic or Phenotypic Risk of Type 2 Diabetes, and Objectively Measured Physical Activity: A Randomized Controlled Trial",2016,Diabetes,NA,NA,Type 2 diabetes,Behavior,NA,"Genetics,Weight/BMI","Genetics,Weight/BMI",Physical activity,Other collection types,Once,One-way,https://dx.doi.org/10.1371/journal.pmed.1002185,27898672,NA
Blood pressure,8051,"Godwin, M., Lam, M., Birtwhistle, R., Delva, D., Seguin, R., Casson, I., MacDonald, S.",A primary care pragmatic cluster randomized trial of the use of home blood pressure monitoring on blood pressure levels in hypertensive patients with above target blood pressure,2010,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,None,Self,More than once,Device/Real-time,https://dx.doi.org/10.1093/fampra/cmp094,20032170,NA
Anthropometry,8069,"Gokee LaRose, J., Tate, D. F., Gorin, A. A., Wing, R. R.",Preventing weight gain in young adults: a randomized controlled pilot study,2010,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1016/j.amepre.2010.03.011,20537843,NA
Anthropometry,8069,"Gokee LaRose, J., Tate, D. F., Gorin, A. A., Wing, R. R.",Preventing weight gain in young adults: a randomized controlled pilot study,2010,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Physical activity,Self,More than once,Device/One-way,https://dx.doi.org/10.1016/j.amepre.2010.03.011,20537843,NA
Anthropometry,8070,"Gokee-Larose, J., Gorin, A. A., Wing, R. R.",Behavioral self-regulation for weight loss in young adults: a randomized controlled trial,2009,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1186/1479-5868-6-10,19220909,NA
Anthropometry,8070,"Gokee-Larose, J., Gorin, A. A., Wing, R. R.",Behavioral self-regulation for weight loss in young adults: a randomized controlled trial,2009,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Other collection types,More than once,Device/One-way,https://dx.doi.org/10.1186/1479-5868-6-10,19220909,NA
Anthropometry,8070,"Gokee-Larose, J., Gorin, A. A., Wing, R. R.",Behavioral self-regulation for weight loss in young adults: a randomized controlled trial,2009,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Physical activity,Self,More than once,Device/One-way,https://dx.doi.org/10.1186/1479-5868-6-10,19220909,NA
Anthropometry,8070,"Gokee-Larose, J., Gorin, A. A., Wing, R. R.",Behavioral self-regulation for weight loss in young adults: a randomized controlled trial,2009,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Physical activity,Other collection types,More than once,Device/One-way,https://dx.doi.org/10.1186/1479-5868-6-10,19220909,NA
Anthropometry,8070,"Gokee-Larose, J., Gorin, A. A., Wing, R. R.",Behavioral self-regulation for weight loss in young adults: a randomized controlled trial,2009,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/Real-time,https://dx.doi.org/10.1186/1479-5868-6-10,19220909,NA
Anthropometry,8070,"Gokee-Larose, J., Gorin, A. A., Wing, R. R.",Behavioral self-regulation for weight loss in young adults: a randomized controlled trial,2009,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Other collection types,More than once,Device/Real-time,https://dx.doi.org/10.1186/1479-5868-6-10,19220909,NA
Anthropometry,8070,"Gokee-Larose, J., Gorin, A. A., Wing, R. R.",Behavioral self-regulation for weight loss in young adults: a randomized controlled trial,2009,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Physical activity,Self,More than once,Device/Real-time,https://dx.doi.org/10.1186/1479-5868-6-10,19220909,NA
Anthropometry,8070,"Gokee-Larose, J., Gorin, A. A., Wing, R. R.",Behavioral self-regulation for weight loss in young adults: a randomized controlled trial,2009,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Physical activity,Other collection types,More than once,Device/Real-time,https://dx.doi.org/10.1186/1479-5868-6-10,19220909,NA
Other biomarkers,8125,"Goldstein, A., Horns, W. H., Hansteen, R. W.",Is on-site urine testing of therapeutic value in a methadone treatment program?,1977,Substance use,NA,NA,NA,Substance use,NA,Drug intake,Drug intake,Drug reduction,Other collection types,More than once,Real-time,10.3109/10826087709024121,591135,NA
Blood pressure,8146,"Gomel, M., Oldenburg, B., Simpson, J. M., Owen, N.","Work-site cardiovascular risk reduction: a randomized trial of health risk assessment, education, counseling, and incentives",1993,CVD,NA,NA,NA,CVD management,Overall CVD management,"Blood pressure,Body composition,Lipids,Weight/BMI","Blood pressure,Body composition,Lipids,Weight/BMI",Physical activity,Other collection types,Once,Real-time,10.2105/ajph.83.9.1231,8362997,NA
